distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,month,hour,dayofweek,weekend,rush_hour,cab_freq,cab_type_mean
2.3,Lyft,1545025509486,Haymarket Square,Back Bay,16.5,1.0,4ba5d122-24fd-4a22-8b1d-18049f951695,lyft_plus,Lyft XL,2018-12-17 05:45:09.486,12,5,0,0,0,0.49561070770564647,16.91635687732342
2.3,Lyft,1543589275950,Haymarket Square,Back Bay,19.5,1.0,5a27eabc-caf5-402f-94fe-cd5b1eed5f54,lyft_premier,Lux,2018-11-30 14:47:55.950,11,14,4,0,0,0.49561070770564647,16.91635687732342
2.3,Lyft,1545146109878,Haymarket Square,Back Bay,32.5,1.0,70802741-6461-48f7-b129-f71d4c106234,lyft_luxsuv,Lux Black XL,2018-12-18 15:15:09.878,12,15,1,0,1,0.49561070770564647,16.91635687732342
2.3,Lyft,1543582384681,Haymarket Square,Back Bay,22.5,1.0,720215ae-245d-406e-ba47-dc8c173f87e4,lyft_lux,Lux Black,2018-11-30 12:53:04.681,11,12,4,0,0,0.49561070770564647,16.91635687732342
2.3,Lyft,1543498084445,Haymarket Square,Back Bay,10.5,1.0,75b40d54-ff31-42d1-afdf-28d75dfb2ee3,lyft,Lyft,2018-11-29 13:28:04.445,11,13,3,0,0,0.49561070770564647,16.91635687732342
0.99,Uber,1543732982582,Financial District,Haymarket Square,7.5,1.0,799842f7-c439-427b-a513-cf4eb8c8fbdb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-02 06:43:02.582,12,6,6,1,0,0.5043892922943535,15.743446497636441
0.99,Uber,1543312462512,Financial District,Haymarket Square,16.0,1.0,8d694985-ccb5-4304-9b59-b9b92717f987,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-27 09:54:22.512,11,9,1,0,1,0.5043892922943535,15.743446497636441
0.99,Uber,1544835909204,Financial District,Haymarket Square,26.5,1.0,a29cded8-d756-4e90-b121-2515486057c0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-15 01:05:09.204,12,1,5,1,0,0.5043892922943535,15.743446497636441
0.99,Uber,1544733615180,Financial District,Haymarket Square,7.5,1.0,abbe67d4-13c6-4aff-a937-b5db640dde1d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-13 20:40:15.180,12,20,3,0,0,0.5043892922943535,15.743446497636441
0.99,Uber,1543259469542,Financial District,Haymarket Square,12.0,1.0,bb3e04dc-eac6-4597-a962-56b29788cb93,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26 19:11:09.542,11,19,0,0,0,0.5043892922943535,15.743446497636441
0.99,Uber,1545152709706,Financial District,Haymarket Square,6.5,1.0,c136988b-cd4c-446e-9f30-f02b2f4e19b6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-18 17:05:09.706,12,17,1,0,1,0.5043892922943535,15.743446497636441
2.83,Lyft,1545122103603,Boston University,West End,22.5,1.0,5377e8b3-9c64-404e-b1ac-8785e46c6bbd,lyft_premier,Lux,2018-12-18 08:35:03.603,12,8,1,0,1,0.49561070770564647,16.91635687732342
2.83,Lyft,1543591382077,Boston University,West End,9.0,1.0,961ed21d-ea22-4a29-97d3-a27bc0dfd910,lyft_line,Shared,2018-11-30 15:23:02.077,11,15,4,0,1,0.49561070770564647,16.91635687732342
2.83,Lyft,1545097508772,Boston University,West End,27.5,1.0,bf55f6e3-03dd-4ce7-a0df-91f5e53b018d,lyft_lux,Lux Black,2018-12-18 01:45:08.772,12,1,1,0,0,0.49561070770564647,16.91635687732342
2.83,Lyft,1543635476820,Boston University,West End,16.5,1.0,cbcba9d7-41f5-4963-ac5f-eea9b2988a72,lyft_plus,Lyft XL,2018-12-01 03:37:56.820,12,3,5,1,0,0.49561070770564647,16.91635687732342
2.83,Lyft,1543444687720,Boston University,West End,10.5,1.0,e059e1de-5704-4b3b-9290-10d878fe3c1f,lyft,Lyft,2018-11-28 22:38:07.720,11,22,2,0,0,0.49561070770564647,16.91635687732342
2.83,Lyft,1543279524164,Boston University,West End,38.5,1.0,f6247412-9a7f-4df4-b4a8-fa5c5fbc5c6d,lyft_luxsuv,Lux Black XL,2018-11-27 00:45:24.164,11,0,1,0,0,0.49561070770564647,16.91635687732342
1.27,Lyft,1544916908118,North End,Financial District,16.5,1.0,2da6fd58-f447-405a-9e83-480496524525,lyft_lux,Lux Black,2018-12-15 23:35:08.118,12,23,5,1,0,0.49561070770564647,16.91635687732342
1.27,Lyft,1543239671944,North End,Financial District,3.0,1.0,2f269d37-336f-45a8-8a61-25ab844ffd84,lyft_line,Shared,2018-11-26 13:41:11.944,11,13,0,0,0,0.49561070770564647,16.91635687732342
1.27,Lyft,1543232650060,North End,Financial District,7.0,1.0,4bb90d19-5664-4b85-a80a-37cf508d1364,lyft,Lyft,2018-11-26 11:44:10.060,11,11,0,0,0,0.49561070770564647,16.91635687732342
1.27,Lyft,1543230489584,North End,Financial District,13.5,1.0,7ec93df4-ab90-4297-b6f4-4b3ad7a9131b,lyft_premier,Lux,2018-11-26 11:08:09.584,11,11,0,0,0,0.49561070770564647,16.91635687732342
1.27,Lyft,1543213323764,North End,Financial District,27.5,1.0,b48c7d22-ccf3-465a-849f-2e99f40463a6,lyft_luxsuv,Lux Black XL,2018-11-26 06:22:03.764,11,6,0,0,1,0.49561070770564647,16.91635687732342
1.27,Lyft,1545116705494,North End,Financial District,10.5,1.0,f765b622-75b8-455e-98c2-a61e8159743a,lyft_plus,Lyft XL,2018-12-18 07:05:05.494,12,7,1,0,1,0.49561070770564647,16.91635687732342
0.61,Lyft,1544396907626,South Station,Theatre District,3.0,1.0,0664f772-cc84-4d75-8260-27e3858aa223,lyft_line,Shared,2018-12-09 23:08:27.626,12,23,6,1,0,0.49561070770564647,16.91635687732342
0.61,Lyft,1543567383093,South Station,Theatre District,16.5,1.0,46799b2a-aad3-42cc-81be-c6275fe42a51,lyft_lux,Lux Black,2018-11-30 08:43:03.093,11,8,4,0,1,0.49561070770564647,16.91635687732342
0.61,Lyft,1543428684161,South Station,Theatre District,10.5,1.0,6fe0c611-3df6-4c16-bee4-1d2f95a44eb9,lyft_plus,Lyft XL,2018-11-28 18:11:24.161,11,18,2,0,1,0.49561070770564647,16.91635687732342
0.61,Lyft,1543771679618,South Station,Theatre District,27.5,1.0,91a16eb8-20a4-4747-84be-3f8b0b7a4075,lyft_luxsuv,Lux Black XL,2018-12-02 17:27:59.618,12,17,6,1,0,0.49561070770564647,16.91635687732342
0.61,Lyft,1543306342282,South Station,Theatre District,10.5,1.0,a9f1e713-a258-401c-b7e4-ae5feb28d380,lyft_premier,Lux,2018-11-27 08:12:22.282,11,8,1,0,1,0.49561070770564647,16.91635687732342
0.61,Lyft,1543589278887,South Station,Theatre District,7.0,1.0,e5282d2b-db05-49ce-af92-9cbd0163c78e,lyft,Lyft,2018-11-30 14:47:58.887,11,14,4,0,0,0.49561070770564647,16.91635687732342
2.72,Uber,1545028811447,West End,Fenway,31.5,1.0,315f053c-6d79-4f9f-b6ec-f0a7922af9d8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-17 06:40:11.447,12,6,0,0,1,0.5043892922943535,15.743446497636441
2.72,Uber,1544675107096,West End,Fenway,21.5,1.0,42d83454-8192-4d28-bc02-5fd61928165a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-13 04:25:07.096,12,4,3,0,0,0.5043892922943535,15.743446497636441
2.72,Uber,1543452607867,West End,Fenway,19.0,1.0,74dfb348-e3a7-430f-a728-38514615c2e7,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29 00:50:07.867,11,0,3,0,0,0.5043892922943535,15.743446497636441
2.72,Uber,1543905485652,West End,Fenway,11.5,1.0,c52464ba-bc02-47fe-8bdd-d5ef6f075681,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-04 06:38:05.652,12,6,1,0,1,0.5043892922943535,15.743446497636441
2.72,Uber,1545045005073,West End,Fenway,11.5,1.0,da15f05e-3369-4f49-a625-533adb457c75,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-17 11:10:05.073,12,11,0,0,0,0.5043892922943535,15.743446497636441
2.72,Uber,1543410127943,West End,Fenway,11.5,1.0,e85df4ab-167e-43c7-a354-4a5dd0fa5548,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28 13:02:07.943,11,13,2,0,0,0.5043892922943535,15.743446497636441
2.96,Lyft,1543365923049,Back Bay,North End,19.5,1.0,1a9ac0d2-cc42-4101-98d4-f71c4634b825,lyft_premier,Lux,2018-11-28 00:45:23.049,11,0,2,0,0,0.49561070770564647,16.91635687732342
2.96,Lyft,1543664881855,Back Bay,North End,7.0,1.0,438c37ab-8b3e-4736-9431-724e9b7cfb85,lyft_line,Shared,2018-12-01 11:48:01.855,12,11,5,1,0,0.49561070770564647,16.91635687732342
2.96,Lyft,1544896510598,Back Bay,North End,26.0,1.0,94a8cc73-ac10-4843-8a80-6aaae59d8e19,lyft_lux,Lux Black,2018-12-15 17:55:10.598,12,17,5,1,0,0.49561070770564647,16.91635687732342
2.96,Lyft,1543877279769,Back Bay,North End,16.5,1.0,d89d709b-0beb-4bbe-8d32-9418c9e735e6,lyft_plus,Lyft XL,2018-12-03 22:47:59.769,12,22,0,0,0,0.49561070770564647,16.91635687732342
2.96,Lyft,1544884505049,Back Bay,North End,34.0,1.0,e77237f0-66b7-41fc-b5ef-303bda8b6cf0,lyft_luxsuv,Lux Black XL,2018-12-15 14:35:05.049,12,14,5,1,0,0.49561070770564647,16.91635687732342
2.96,Lyft,1543243089850,Back Bay,North End,11.0,1.0,e8ef6755-8c3c-43a1-aff2-46a7f242cc14,lyft,Lyft,2018-11-26 14:38:09.850,11,14,0,0,0,0.49561070770564647,16.91635687732342
2.01,Lyft,1543331722471,Theatre District,Northeastern University,38.0,1.25,73e9b580-0e97-4c2f-9173-dd2eca41d8d7,lyft_luxsuv,Lux Black XL,2018-11-27 15:15:22.471,11,15,1,0,1,0.49561070770564647,16.91635687732342
2.01,Lyft,1544690105390,Theatre District,Northeastern University,9.0,1.0,74a0aaa8-f288-4947-9951-5b4303225aac,lyft_line,Shared,2018-12-13 08:35:05.390,12,8,3,0,1,0.49561070770564647,16.91635687732342
2.01,Lyft,1544789409416,Theatre District,Northeastern University,22.5,1.25,a54f33df-35d1-4430-9478-bf318d82ef84,lyft_premier,Lux,2018-12-14 12:10:09.416,12,12,4,0,0,0.49561070770564647,16.91635687732342
2.01,Lyft,1543621082141,Theatre District,Northeastern University,26.0,1.25,a945f0cc-87cd-4dda-99c9-7ebbf91ef413,lyft_lux,Lux Black,2018-11-30 23:38:02.141,11,23,4,0,0,0.49561070770564647,16.91635687732342
2.01,Lyft,1543882680510,Theatre District,Northeastern University,19.5,1.25,a94da7d6-173b-4437-9e99-d671da173efb,lyft_plus,Lyft XL,2018-12-04 00:18:00.510,12,0,1,0,0,0.49561070770564647,16.91635687732342
2.01,Lyft,1543510380136,Theatre District,Northeastern University,11.0,1.25,c39e13e8-cf5b-4c7f-87fe-0ad4aa15e26f,lyft,Lyft,2018-11-29 16:53:00.136,11,16,3,0,1,0.49561070770564647,16.91635687732342
4.58,Uber,1543584776288,Financial District,Northeastern University,12.5,1.0,232239ab-2f38-4b38-8241-4f3c892892ed,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-30 13:32:56.288,11,13,4,0,0,0.5043892922943535,15.743446497636441
4.58,Uber,1543737181339,Financial District,Northeastern University,38.5,1.0,85b3486a-c147-4e37-9219-eebe7a635f1a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-02 07:53:01.339,12,7,6,1,0,0.5043892922943535,15.743446497636441
4.58,Uber,1543416684319,Financial District,Northeastern University,30.5,1.0,b7100dcc-5e45-4c01-bf39-93504f231945,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28 14:51:24.319,11,14,2,0,0,0.5043892922943535,15.743446497636441
4.58,Uber,1543737776158,Financial District,Northeastern University,20.5,1.0,be84614e-bfb0-44c6-9eb7-b6583281baea,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-02 08:02:56.158,12,8,6,1,0,0.5043892922943535,15.743446497636441
4.58,Uber,1545063004161,Financial District,Northeastern University,12.5,1.0,c09b0af8-828a-46e0-962a-cecc7c98e551,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-17 16:10:04.161,12,16,0,0,1,0.5043892922943535,15.743446497636441
4.58,Uber,1543466398623,Financial District,Northeastern University,11.0,1.0,f67e6f2f-eb2f-4c82-9fef-1be814829b0e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29 04:39:58.623,11,4,3,0,0,0.5043892922943535,15.743446497636441
3.15,Lyft,1543401086454,Fenway,North Station,19.5,1.0,228a7cc9-c841-4207-81eb-a63a892e9991,lyft_premier,Lux,2018-11-28 10:31:26.454,11,10,2,0,0,0.49561070770564647,16.91635687732342
3.0,Lyft,1545063603421,North End,Back Bay,27.5,1.0,0ae4591c-f545-4ff2-b19a-3f86e4facc73,lyft_lux,Lux Black,2018-12-17 16:20:03.421,12,16,0,0,1,0.49561070770564647,16.91635687732342
3.0,Lyft,1544812509533,North End,Back Bay,22.5,1.0,1180d4cd-af76-49ec-a55e-39bdb4f0263b,lyft_premier,Lux,2018-12-14 18:35:09.533,12,18,4,0,1,0.49561070770564647,16.91635687732342
3.0,Lyft,1545083704058,North End,Back Bay,5.0,1.0,1f138b50-8220-4838-9d9f-8aa8f480b8bf,lyft_line,Shared,2018-12-17 21:55:04.058,12,21,0,0,0,0.49561070770564647,16.91635687732342
3.0,Lyft,1543303283566,North End,Back Bay,16.5,1.0,236f5f47-ce04-41c4-8892-590cfe078b2a,lyft_plus,Lyft XL,2018-11-27 07:21:23.566,11,7,1,0,1,0.49561070770564647,16.91635687732342
3.0,Lyft,1543585079563,North End,Back Bay,10.5,1.0,339839cb-54f6-4ae5-8181-29794c59ce11,lyft,Lyft,2018-11-30 13:37:59.563,11,13,4,0,0,0.49561070770564647,16.91635687732342
3.0,Lyft,1545071411019,North End,Back Bay,32.5,1.0,6c430618-b3f8-4cb4-9ad7-e8bd288c957c,lyft_luxsuv,Lux Black XL,2018-12-17 18:30:11.019,12,18,0,0,1,0.49561070770564647,16.91635687732342
1.23,Uber,1544807711031,North End,West End,26.0,1.0,0659c08b-e90d-47de-81ac-7e59ccd80344,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-14 17:15:11.031,12,17,4,0,1,0.5043892922943535,15.743446497636441
1.23,Uber,1544694310492,North End,West End,17.5,1.0,22c28cfa-6ba8-4873-a884-90f0d94d68d4,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-13 09:45:10.492,12,9,3,0,1,0.5043892922943535,15.743446497636441
1.23,Uber,1545106510647,North End,West End,8.5,1.0,35381b29-2468-4e28-a5ab-c98d4a19a1c8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-18 04:15:10.647,12,4,1,0,0,0.5043892922943535,15.743446497636441
1.23,Uber,1544967003535,North End,West End,7.0,1.0,89606f10-8164-41f3-9f97-75f525f40946,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-16 13:30:03.535,12,13,6,1,0,0.5043892922943535,15.743446497636441
1.23,Uber,1545097212433,North End,West End,13.0,1.0,9b5ba993-9329-45ba-a7eb-a3f8d4a3b542,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-18 01:40:12.433,12,1,1,0,0,0.5043892922943535,15.743446497636441
1.23,Uber,1544894405481,North End,West End,8.5,1.0,c491d499-2b9b-4b2c-8b40-95d688fe903e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-15 17:20:05.481,12,17,5,1,0,0.5043892922943535,15.743446497636441
1.5,Lyft,1543810682142,South Station,Beacon Hill,13.5,1.0,338be248-7393-4982-bd99-655a03e6cfd4,lyft_premier,Lux,2018-12-03 04:18:02.142,12,4,0,0,0,0.49561070770564647,16.91635687732342
1.5,Lyft,1543547281696,South Station,Beacon Hill,7.0,1.0,42dd0095-ef24-4b83-bbd6-b2ba62ceefe4,lyft,Lyft,2018-11-30 03:08:01.696,11,3,4,0,0,0.49561070770564647,16.91635687732342
1.5,Lyft,1543430827940,South Station,Beacon Hill,26.0,1.0,49c29034-db6f-44ed-a37d-21e6f42fa420,lyft_luxsuv,Lux Black XL,2018-11-28 18:47:07.940,11,18,2,0,1,0.49561070770564647,16.91635687732342
1.5,Lyft,1543585977753,South Station,Beacon Hill,5.0,1.0,a2a93a93-fe47-46ba-9297-e66e0b9e7c82,lyft_line,Shared,2018-11-30 13:52:57.753,11,13,4,0,0,0.49561070770564647,16.91635687732342
1.5,Lyft,1543427767933,South Station,Beacon Hill,16.5,1.0,efb992c7-af7e-4ace-9a9d-29be2bddf5d3,lyft_lux,Lux Black,2018-11-28 17:56:07.933,11,17,2,0,1,0.49561070770564647,16.91635687732342
1.5,Lyft,1543619582233,South Station,Beacon Hill,11.0,1.0,f311581c-7bd5-4b3f-a46f-ae262108905b,lyft_plus,Lyft XL,2018-11-30 23:13:02.233,11,23,4,0,0,0.49561070770564647,16.91635687732342
0.62,Uber,1543416428057,West End,Haymarket Square,10.5,1.0,1d8c9b75-0b1a-4a3e-ac30-9b3af5756bfb,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 14:47:08.057,11,14,2,0,0,0.5043892922943535,15.743446497636441
0.62,Uber,1543295182342,West End,Haymarket Square,26.0,1.0,41c7f25b-03ae-4977-ad8d-70223f23b451,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27 05:06:22.342,11,5,1,0,0,0.5043892922943535,15.743446497636441
0.62,Uber,1543460168382,West End,Haymarket Square,7.5,1.0,5c8ded81-a2e3-4130-b469-df8bc730d922,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29 02:56:08.382,11,2,3,0,0,0.5043892922943535,15.743446497636441
0.62,Uber,1544680210687,West End,Haymarket Square,16.0,1.0,7ef7e594-860d-4daa-b15c-15b17353d5de,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-13 05:50:10.687,12,5,3,0,0,0.5043892922943535,15.743446497636441
0.62,Uber,1544784607129,West End,Haymarket Square,5.5,1.0,b42ae08e-b9c7-4fd9-bb1e-86e8cb15b0a8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-14 10:50:07.129,12,10,4,0,0,0.5043892922943535,15.743446497636441
0.62,Uber,1543364663441,West End,Haymarket Square,7.5,1.0,bf6ae195-5764-4109-976e-c4d7b3bbfb33,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 00:24:23.441,11,0,2,0,0,0.5043892922943535,15.743446497636441
2.62,Uber,1543238050633,Beacon Hill,Northeastern University,31.5,1.0,37d5ed5d-93c7-4ea2-bb12-e02bba5d9ab9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26 13:14:10.633,11,13,0,0,0,0.5043892922943535,15.743446497636441
2.62,Uber,1544860810220,Beacon Hill,Northeastern University,10.0,1.0,42a16778-a1db-45ed-9ab7-bfa8e466e039,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-15 08:00:10.220,12,8,5,1,0,0.5043892922943535,15.743446497636441
2.62,Uber,1545103210975,Beacon Hill,Northeastern University,14.0,1.0,4c480fa4-1e89-49d3-bf59-41b92127ae32,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-18 03:20:10.975,12,3,1,0,0,0.5043892922943535,15.743446497636441
2.62,Uber,1545000311489,Beacon Hill,Northeastern University,14.0,1.0,7172f431-5cf1-423e-b71a-f4a6764fddb1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-16 22:45:11.489,12,22,6,1,0,0.5043892922943535,15.743446497636441
2.62,Uber,1543580577714,Beacon Hill,Northeastern University,22.5,1.0,95e7839f-ae71-4097-89ce-0d06a4a14360,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-30 12:22:57.714,11,12,4,0,0,0.5043892922943535,15.743446497636441
2.62,Uber,1543464667668,Beacon Hill,Northeastern University,18.0,1.0,e7b68700-55ff-4af3-9d34-915836abf5a6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29 04:11:07.668,11,4,3,0,0,0.5043892922943535,15.743446497636441
3.14,Lyft,1543430468404,West End,Boston University,26.0,1.0,1c4e4423-cee2-4def-8196-b2407d1beb5c,lyft_lux,Lux Black,2018-11-28 18:41:08.404,11,18,2,0,1,0.49561070770564647,16.91635687732342
3.14,Lyft,1543305802047,West End,Boston University,34.0,1.0,3feba4ad-dfe8-44ce-9825-315032ae2ce3,lyft_luxsuv,Lux Black XL,2018-11-27 08:03:22.047,11,8,1,0,1,0.49561070770564647,16.91635687732342
3.14,Lyft,1543455220758,West End,Boston University,19.5,1.0,5e1f1932-0650-4104-9055-28d39fc532db,lyft_premier,Lux,2018-11-29 01:33:40.758,11,1,3,0,0,0.49561070770564647,16.91635687732342
3.14,Lyft,1545044112736,West End,Boston University,7.0,1.0,842fef56-15f5-414a-9ec2-4f81ed7c05d8,lyft_line,Shared,2018-12-17 10:55:12.736,12,10,0,0,0,0.49561070770564647,16.91635687732342
3.14,Lyft,1543409783837,West End,Boston University,11.0,1.0,9e90268d-2442-47dc-9ae7-d78f418e5923,lyft,Lyft,2018-11-28 12:56:23.837,11,12,2,0,0,0.49561070770564647,16.91635687732342
3.14,Lyft,1544836214527,West End,Boston University,16.5,1.0,edcc0d5a-f03a-4c19-94b1-9fdfa6dbeecf,lyft_plus,Lyft XL,2018-12-15 01:10:14.527,12,1,5,1,0,0.49561070770564647,16.91635687732342
4.44,Uber,1543644784963,Boston University,Financial District,12.0,1.0,07fd4b1d-17e0-42ec-8fff-fce21d85e6a0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-01 06:13:04.963,12,6,5,1,0,0.5043892922943535,15.743446497636441
4.44,Uber,1544781008006,Boston University,Financial District,13.0,1.0,11c69480-91bb-48c1-a2cc-a5b753ca754d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-14 09:50:08.006,12,9,4,0,1,0.5043892922943535,15.743446497636441
4.44,Uber,1543251909713,Boston University,Financial District,36.0,1.0,51a36059-06f5-446c-942a-ab5907318c55,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26 17:05:09.713,11,17,0,0,1,0.5043892922943535,15.743446497636441
4.44,Uber,1543236969601,Boston University,Financial District,13.0,1.0,9c6a8109-663c-4f3f-9771-bb085a80259c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26 12:56:09.601,11,12,0,0,0,0.5043892922943535,15.743446497636441
4.44,Uber,1543532284022,Boston University,Financial District,28.5,1.0,9f6f921a-29e9-477b-8053-d4efd1caa4a3,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29 22:58:04.022,11,22,3,0,0,0.5043892922943535,15.743446497636441
4.44,Uber,1543263610028,Boston University,Financial District,21.5,1.0,b5efdea0-c5af-485b-8600-196eda73f022,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26 20:20:10.028,11,20,0,0,0,0.5043892922943535,15.743446497636441
3.02,Lyft,1543867680758,Northeastern University,West End,9.0,1.0,1ce9432d-9b96-4fd8-b96e-66b6a4b0248c,lyft_line,Shared,2018-12-03 20:08:00.758,12,20,0,0,0,0.49561070770564647,16.91635687732342
3.02,Lyft,1543829881588,Northeastern University,West End,19.5,1.0,24819cc5-8716-4b21-9ab4-9ac71ca290c9,lyft_plus,Lyft XL,2018-12-03 09:38:01.588,12,9,0,0,1,0.49561070770564647,16.91635687732342
3.02,Lyft,1544922613702,Northeastern University,West End,26.0,1.0,46be0372-d2bb-41c4-95cd-5e7c22480652,lyft_lux,Lux Black,2018-12-16 01:10:13.702,12,1,6,1,0,0.49561070770564647,16.91635687732342
3.02,Lyft,1545065112029,Northeastern University,West End,11.0,1.0,79afb110-27e0-4583-976e-955ef56c7642,lyft,Lyft,2018-12-17 16:45:12.029,12,16,0,0,1,0.49561070770564647,16.91635687732342
3.02,Lyft,1543409227768,Northeastern University,West End,22.5,1.0,a827ae63-f4b7-4a78-81c0-a58da6c93a45,lyft_premier,Lux,2018-11-28 12:47:07.768,11,12,2,0,0,0.49561070770564647,16.91635687732342
3.02,Lyft,1544937306263,Northeastern University,West End,38.0,1.0,d6fa48a1-7ecd-4d03-8da3-1bb66a330341,lyft_luxsuv,Lux Black XL,2018-12-16 05:15:06.263,12,5,6,1,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1543578779345,West End,Boston University,10.5,1.0,09c5d215-2304-4986-94b3-afea7fc8eb5a,lyft,Lyft,2018-11-30 11:52:59.345,11,11,4,0,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1544791506047,West End,Boston University,7.0,1.0,1e8ee318-9c3f-4865-96d7-6d797f1c19df,lyft_line,Shared,2018-12-14 12:45:06.047,12,12,4,0,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1544769308638,West End,Boston University,22.5,1.0,35529f68-8db4-48f0-aa90-3825d43381e1,lyft_lux,Lux Black,2018-12-14 06:35:08.638,12,6,4,0,1,0.49561070770564647,16.91635687732342
3.05,Lyft,1544955008512,West End,Boston University,32.5,1.0,78e23e13-788f-4f5f-864b-d7abd4beac3c,lyft_luxsuv,Lux Black XL,2018-12-16 10:10:08.512,12,10,6,1,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1544978405124,West End,Boston University,19.5,1.0,b9dbb5ea-7514-49d0-b266-da73a57cb821,lyft_premier,Lux,2018-12-16 16:40:05.124,12,16,6,1,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1543657980712,West End,Boston University,16.5,1.0,f223242e-e51d-4094-95b1-b3047404be6f,lyft_plus,Lyft XL,2018-12-01 09:53:00.712,12,9,5,1,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1544672110833,Financial District,South Station,10.5,1.0,2c6909ab-eef5-4162-b6ba-7426516176ca,lyft_plus,Lyft XL,2018-12-13 03:35:10.833,12,3,3,0,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1543296983758,Financial District,South Station,9.0,1.0,55223b4a-2abc-47f0-aeb2-7f2c6fa0d6c6,lyft,Lyft,2018-11-27 05:36:23.758,11,5,1,0,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1543708383907,Financial District,South Station,10.5,1.0,5cd6549d-af5f-467f-8e9e-d65a4acdd97f,lyft_premier,Lux,2018-12-01 23:53:03.907,12,23,5,1,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1543366103717,Financial District,South Station,16.5,1.0,63a4af0f-1a1d-4369-886c-27021eedc25d,lyft_lux,Lux Black,2018-11-28 00:48:23.717,11,0,2,0,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1543322003606,Financial District,South Station,5.0,1.0,763516c6-fd84-4006-a61f-14c37651b7eb,lyft_line,Shared,2018-11-27 12:33:23.606,11,12,1,0,0,0.49561070770564647,16.91635687732342
